Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
65,M,20,0,0,1400,3,Garage,16,Yes
19,M,2,0,2,1400,2,Garage,2,Yes
36,M,4,8,4,1200,4,Road,11,Yes
26,M,2,0,4,1200,5,Garage,10,No
48,F,14,0,1,1200,5,Garage,9,No
63,M,11,0,2,1400,6,Garage,4,No
76,F,5,0,0,1400,4,Garage,3,Yes
45,M,14,0,0,1400,6,Road,4,Yes
65,M,1,4,0,1600,3,Garage,10,No
64,F,29,0,4,1400,5,Road,1,Yes
40,M,4,0,3,1200,5,Garage,1,No
42,M,23,0,0,1200,3,Road,1,No
39,F,10,0,0,1200,2,Garage,9,No
79,M,52,0,3,1200,5,Garage,2,No
63,M,3,0,1,1200,5,Drive,1,No
80,F,56,0,1,1600,2,Drive,5,Yes
36,M,15,0,0,1200,6,Garage,3,No
39,M,15,0,3,1400,3,Garage,9,No
38,M,5,0,2,1400,2,Garage,3,No
37,M,12,0,2,1200,2,Garage,2,No
57,M,35,0,4,1400,6,Garage,8,No
49,M,25,0,0,1400,2,Road,6,No
19,F,1,0,4,1200,3,Drive,7,No
67,F,3,0,0,1200,5,Garage,11,Yes
74,M,13,0,2,1400,2,Garage,3,No
47,M,1,0,3,1400,4,Road,1,Yes
65,F,25,0,1,1400,2,Garage,5,No
66,M,21,4,2,1400,5,Garage,11,Yes
31,F,12,0,3,1200,5,Garage,1,No
19,M,2,0,4,1600,2,Road,9,Yes
18,F,1,0,0,1200,5,Garage,2,No
21,F,4,0,3,1600,5,Garage,5,Yes
79,M,61,0,4,1400,5,Garage,1,No
69,F,18,0,4,1400,2,Road,7,Yes
58,F,2,0,0,2200,7,Garage,1,Yes
46,F,9,0,1,1400,5,Drive,7,Yes
61,F,37,0,2,1800,3,Garage,3,No
65,M,9,4,1,1400,2,Road,1,Yes
42,F,7,0,0,1400,5,Garage,9,No
49,M,16,0,0,1600,3,Garage,1,No
41,F,23,0,0,1400,2,Garage,14,No
61,M,40,0,0,1200,5,Garage,4,No
74,F,56,0,2,1600,6,Road,10,Yes
76,F,48,0,1,1200,4,Garage,1,Yes
51,M,5,0,2,1400,3,Road,3,Yes
62,F,19,0,4,1400,4,Garage,14,Yes
24,M,5,0,1,1200,3,Garage,3,No
58,M,15,0,4,1400,4,Drive,8,No
70,F,40,0,4,1200,2,Garage,6,Yes
38,F,11,0,2,1200,2,Road,2,No
26,F,8,0,1,1200,2,Road,15,No
68,M,31,4,4,1800,6,Drive,7,Yes
41,F,13,0,2,1200,3,Road,1,No
24,F,5,0,0,1400,3,Garage,10,No
24,F,7,4,2,1200,6,Garage,6,Yes
52,M,11,8,1,1200,4,Garage,9,Yes
77,M,58,0,2,1200,6,Garage,1,No
20,M,1,0,3,1800,7,Garage,15,Yes
69,M,31,8,2,1200,4,Garage,2,Yes
28,M,6,0,3,1200,6,Garage,6,No
27,F,7,0,0,1200,6,Garage,1,No
60,F,25,0,1,1600,2,Garage,16,Yes
25,F,1,0,1,1200,5,Garage,19,No
64,M,17,0,0,1600,4,Road,1,Yes
20,M,2,0,3,1200,3,Garage,1,No
64,M,29,0,0,1200,4,Garage,4,No
42,F,15,0,0,1400,3,Garage,2,No
79,M,48,0,2,1200,2,Garage,10,No
60,M,4,0,2,1200,3,Garage,7,No
33,F,14,0,3,1600,4,Garage,13,No
58,M,6,0,1,1200,5,Garage,3,No
54,F,23,0,3,1400,5,Road,2,Yes
46,F,14,4,4,1200,4,Garage,2,Yes
63,M,19,0,4,1400,4,Garage,2,No
54,M,25,0,3,1400,4,Garage,11,No
61,M,30,0,2,1400,6,Garage,3,No
52,M,31,0,0,1600,4,Garage,3,No
33,M,8,0,4,1200,3,Garage,2,No
62,M,37,0,4,1400,3,Garage,1,No
25,F,3,0,0,1600,2,Drive,15,No
64,M,5,8,4,1400,3,Garage,10,Yes
32,M,13,0,2,1200,3,Garage,1,No
41,F,10,0,2,1400,2,Garage,4,No
62,M,40,0,3,1200,4,Garage,13,Yes
80,M,23,0,4,1200,6,Garage,1,No
32,M,11,0,0,1200,6,Drive,16,No
62,M,41,4,2,2000,7,Garage,4,Yes
18,M,1,0,2,1400,6,Road,3,Yes
29,M,12,0,3,1400,2,Road,14,No
49,F,2,0,4,1600,2,Road,1,No
65,F,47,0,4,1200,4,Drive,1,Yes
80,F,46,0,2,1600,3,Garage,2,Yes
38,M,14,0,1,2000,6,Garage,1,No
46,M,17,0,0,1200,3,Drive,2,No
69,F,32,0,1,1200,4,Garage,16,Yes
62,M,28,0,4,1400,6,Garage,16,No
24,M,1,8,4,1600,4,Garage,8,Yes
18,M,1,0,3,1400,2,Garage,9,No
67,F,15,0,1,1200,4,Garage,7,No
72,F,30,0,0,1200,6,Road,1,Yes
68,F,37,0,4,1200,5,Garage,3,Yes
54,M,24,0,3,1200,3,Garage,1,No
51,M,30,0,0,1400,6,Garage,7,No
62,M,18,0,2,1200,6,Garage,1,No
79,F,30,0,1,1400,3,Garage,5,Yes
35,M,7,0,4,1400,3,Garage,2,No
56,F,1,0,4,1200,6,Garage,12,No
38,M,10,0,3,1200,5,Road,8,Yes
20,F,2,0,0,1400,6,Drive,1,Yes
45,M,19,4,4,1400,6,Garage,5,Yes
50,F,24,0,1,1400,4,Garage,12,No
42,M,18,8,2,1200,3,Garage,1,Yes
79,M,47,0,3,1200,3,Garage,17,No
62,M,21,0,1,1200,6,Drive,11,No
63,M,1,0,4,1400,6,Garage,4,No
18,M,1,0,1,1200,3,Garage,3,No
73,F,46,4,0,1600,7,Garage,8,Yes
57,M,4,0,0,1800,7,Garage,12,Yes
26,F,5,0,0,1400,3,Road,6,No
51,F,6,0,0,1200,5,Garage,2,No
37,F,4,0,2,1800,5,Garage,1,No
72,F,14,0,1,1200,3,Garage,6,Yes
43,F,15,0,3,1400,3,Garage,2,No
76,F,14,0,2,1400,6,Garage,12,Yes
24,F,3,0,1,1200,5,Garage,3,No
42,F,20,0,3,1200,2,Garage,7,No
76,M,51,0,1,1400,6,Drive,2,Yes
25,F,3,0,3,1800,3,Garage,5,No
51,F,26,0,0,2200,5,Garage,1,No
29,M,12,0,0,1400,2,Garage,6,No
30,F,2,0,3,1600,7,Road,1,Yes
47,F,13,0,3,1200,3,Garage,9,No
22,M,5,0,2,1400,7,Garage,2,Yes
37,M,11,0,4,1200,5,Drive,1,No
60,F,16,0,2,1200,5,Garage,1,No
50,M,25,0,4,1400,6,Garage,2,No
79,M,30,8,3,1400,3,Garage,5,Yes
72,M,37,4,1,1200,2,Garage,1,Yes
21,M,3,0,4,1200,5,Garage,10,Yes
32,F,9,8,4,1400,4,Road,15,Yes
35,F,15,0,1,1400,6,Garage,2,No
27,M,7,0,0,1400,6,Garage,7,No
47,F,8,0,4,1200,4,Garage,6,No
75,F,14,0,4,1600,6,Garage,10,Yes
68,M,18,0,3,1400,4,Garage,9,No
61,F,26,8,0,1200,6,Road,8,Yes
52,F,23,0,4,1600,3,Garage,10,No
34,M,6,0,0,1400,6,Garage,8,No
74,M,25,0,4,1200,5,Garage,1,No
65,F,10,4,3,1800,6,Garage,8,Yes
71,F,17,0,0,1800,7,Garage,1,Yes
71,F,22,0,4,1400,2,Drive,9,Yes
34,M,12,0,3,1200,6,Garage,4,No
46,M,6,8,3,1200,2,Drive,16,Yes
48,M,9,0,2,1800,7,Garage,11,Yes
42,M,7,0,3,1400,5,Garage,15,No
25,M,8,0,1,1600,7,Garage,8,No
51,M,29,0,2,1200,4,Garage,5,No
50,F,23,0,1,1400,2,Garage,1,No
23,F,1,0,0,1400,3,Road,2,Yes
20,F,3,0,4,1600,7,Garage,2,Yes
79,F,6,0,1,1200,4,Garage,1,Yes
51,F,7,0,3,1200,6,Garage,3,No
42,M,5,0,3,1200,3,Road,17,Yes
77,M,21,0,2,1400,3,Garage,6,No
30,F,4,0,4,1600,2,Drive,1,No
34,F,15,4,4,1400,6,Road,1,Yes
61,M,35,4,0,1200,5,Garage,11,Yes
47,F,15,8,4,1600,7,Road,7,Yes
45,F,2,8,3,1200,2,Road,4,Yes
27,M,6,0,1,1400,3,Garage,11,No
28,M,2,0,1,1200,2,Garage,8,No
49,M,32,0,0,1400,5,Garage,17,No
78,F,12,8,1,1400,5,Garage,18,Yes
75,M,52,0,4,1400,3,Road,18,Yes
44,F,1,0,1,1200,6,Road,8,Yes
32,M,2,0,2,1200,6,Road,4,Yes
31,F,12,0,3,1400,2,Garage,2,No
24,F,1,0,0,1200,4,Garage,4,No
32,M,11,0,3,1400,3,Garage,1,No
66,M,41,0,3,1400,2,Garage,5,No
45,M,3,0,0,1200,4,Garage,6,No
26,F,2,4,2,1200,5,Road,1,Yes
69,F,5,0,3,1200,3,Garage,5,No
47,F,23,0,2,1600,7,Garage,4,No
30,F,8,0,1,1200,4,Garage,2,No
66,M,20,4,3,1400,5,Drive,3,Yes
36,M,13,0,2,1200,6,Garage,10,No
29,F,10,4,0,1400,5,Garage,4,Yes
30,M,2,0,1,1600,5,Drive,2,No
79,F,42,0,3,1200,2,Garage,18,Yes
80,F,30,0,1,1200,3,Road,4,Yes
68,M,22,0,3,1600,3,Garage,4,No
59,M,36,0,0,1400,3,Road,9,Yes
38,F,9,0,1,1400,2,Road,5,No
45,F,25,0,4,1400,6,Garage,1,No
22,M,1,0,0,1400,3,Garage,1,Yes
67,M,28,0,0,1600,4,Garage,12,No
33,F,2,0,1,1200,6,Road,1,No
69,F,14,0,2,1200,6,Garage,3,No
25,M,8,0,3,1400,2,Garage,1,No
24,M,6,0,2,1400,6,Garage,1,Yes
69,F,16,8,0,1200,3,Garage,1,Yes
72,F,23,0,4,1400,6,Drive,8,Yes
51,F,10,0,1,1200,4,Garage,4,No
59,M,14,0,2,1400,3,Garage,5,No
58,M,15,0,4,1400,6,Garage,9,No
32,M,11,0,3,1200,3,Garage,9,No
24,M,4,0,3,1200,4,Garage,3,No
40,F,9,0,3,1800,6,Garage,12,No
31,M,11,0,3,1800,3,Road,16,Yes
66,M,18,0,0,1400,3,Drive,1,No
55,M,31,0,2,1200,3,Garage,5,No
41,F,11,0,4,1200,3,Garage,3,No
67,F,12,0,4,1200,2,Road,5,Yes
78,M,53,0,1,1200,4,Garage,5,No
72,M,31,0,0,1200,3,Garage,13,No
57,F,36,0,4,1800,4,Garage,10,Yes
65,F,41,0,1,1400,7,Road,5,Yes
35,M,11,0,3,1200,3,Garage,4,No
49,F,20,8,3,1200,4,Garage,2,Yes
45,M,12,0,3,1600,3,Garage,17,No
62,F,6,0,4,2000,5,Garage,2,Yes
40,F,21,0,4,1200,2,Road,3,No
53,F,13,0,1,1600,6,Garage,12,Yes
47,F,17,0,0,1200,4,Garage,1,No
46,F,16,0,3,1200,5,Garage,11,No
46,M,14,8,1,1400,6,Garage,2,Yes
51,F,9,0,0,1200,4,Road,6,Yes
75,M,16,0,2,2000,5,Garage,5,Yes
37,F,3,0,0,1400,6,Road,1,No
34,M,11,0,0,1200,4,Garage,1,No
69,F,9,0,1,1400,5,Garage,7,Yes
72,M,46,0,1,1400,5,Garage,1,No
40,F,12,0,0,1800,7,Garage,1,No
35,F,4,4,3,1200,2,Garage,3,Yes
80,F,49,0,4,1200,2,Garage,7,Yes
18,M,1,0,0,1400,4,Garage,3,Yes
67,F,30,0,1,1200,2,Garage,1,No
21,F,2,0,4,1200,4,Garage,1,No
53,F,24,0,4,1200,6,Garage,4,No
32,F,3,0,0,1200,3,Road,12,No
56,M,21,0,0,1400,3,Garage,4,No
79,M,29,4,3,1600,3,Garage,1,Yes
64,F,7,8,0,1200,5,Road,1,Yes
29,F,5,0,2,1400,5,Garage,11,No
75,M,31,0,0,1600,2,Garage,1,No
29,F,6,0,1,1400,2,Garage,8,No
29,M,12,0,0,1400,4,Drive,15,No
77,F,10,0,3,1400,6,Garage,5,Yes
46,M,25,0,4,1400,4,Road,4,Yes
54,F,26,0,0,1400,5,Garage,11,Yes
61,M,13,0,2,1600,2,Drive,7,No
27,M,5,0,2,1400,4,Garage,1,No
27,F,7,0,4,1200,2,Garage,1,No
69,F,32,0,1,1200,5,Garage,2,No
54,M,14,0,2,1200,2,Garage,1,No
36,M,9,0,1,1200,2,Garage,6,No
62,F,37,0,1,1600,5,Road,3,Yes
50,M,11,0,1,1600,3,Road,3,No
51,M,25,0,2,2800,7,Garage,8,Yes
52,M,27,0,2,1400,3,Garage,1,No
19,F,2,8,1,1400,2,Road,18,Yes
47,F,18,0,3,1400,6,Garage,9,No
24,F,5,0,4,1400,2,Road,7,Yes
80,M,29,0,2,1200,3,Garage,15,No
28,M,8,0,3,1200,4,Garage,1,No
76,F,41,0,4,1600,5,Road,1,Yes
50,M,32,0,4,1200,2,Road,1,No
36,F,12,8,3,1200,5,Road,1,Yes
36,F,2,0,3,1200,4,Drive,1,No
